url	download_complete
www.ics.uci.edu/involved/information_session.php	complete
wics.ics.uci.edu/xmlrpc.php	complete
radicle.ics.uci.edu/index.html	complete
mailman.ics.uci.edu/mailman/subscribe/docking	complete
vision.ics.uci.edu/papers/SupancicR_CVPR_2013	complete
archive.ics.uci.edu/ml/datasets/HIGGS	incomplete
www.ics.uci.edu/~projects/cert/SAFIRE	complete
xtune.ics.uci.edu/xtune-pub.files/filelist.xml	complete
archive.ics.uci.edu/ml/datasets/Gas+Sensor+Array+Drift+Dataset	incomplete
asterixdb.ics.uci.edu/fuzzyjoin-mapreduce	complete
archive.ics.uci.edu/ml/support/Annealing	complete
www.ics.uci.edu/~dsm/dyn/release/api/structdynamo__cpu.html	complete
www.ics.uci.edu/~projects/SATware/intranet.html	complete
vision.ics.uci.edu/papers/RenFM_IJCV_2008	complete
archive.ics.uci.edu/ml/datasets/Mechanical+Analysis	complete
archive.ics.uci.edu/ml/datasets/Tic-Tac-Toe+Endgame	incomplete
sli.ics.uci.edu/Classes-2008F/Main?from=Classes-2008F.Classes-2008F	complete
www.ics.uci.edu/~ichair	complete
www.ics.uci.edu/computing/contact/staff.php	complete
www.ics.uci.edu/%7Ewmt/socialCodeGroup/people.html	complete
vision.ics.uci.edu/people/7.html	complete
ngs.ics.uci.edu/wp-json	complete
dynamo.ics.uci.edu/api/structdynamo__battery.html	complete
sli.ics.uci.edu/Classes-CS178-Notes/HierarchAC	complete
www.ics.uci.edu/faculty/index.php	complete
archive.ics.uci.edu/ml/datasets/Cuff-Less+Blood+Pressure+Estimation	complete
mailman.ics.uci.edu/mailman/subscribe/hana-csw	complete
www.ics.uci.edu/%7Elab	complete
www.ics.uci.edu/~golson	complete
www.ics.uci.edu/~vminin	complete
mailman.ics.uci.edu/mailman/listinfo/hana-google	complete
archive.ics.uci.edu/ml/datasets/Predict+keywords+activities+in+a+online+social+media	incomplete
archive.ics.uci.edu/ml/datasets/Haberman%27s+Survival	incomplete
www.ics.uci.edu/~dechter/publications/r237.html	complete
www.ics.uci.edu/grad/admissions/Prospective_ApplicationProcess.php	complete
archive.ics.uci.edu/ml/datasets/index.html	complete
www.ics.uci.edu/~dechter/publications/r75.html	complete
www.ics.uci.edu/about/bren/gallery/gallery_08_jpg.php	complete
www.ics.uci.edu/ugrad/policies/Laptop_ComputerUse	complete
mailman.ics.uci.edu/mailman/admin/femalegrads	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes%2F2013S-77B-Misc	complete
sli.ics.uci.edu/SiteAdmin/AuthList	complete
www.ics.uci.edu/involved	complete
vision.ics.uci.edu/people/10.html	complete
www.ics.uci.edu/~rjammala/index.html	complete
www.ics.uci.edu/~dechter/past_courses.html	complete
emj.ics.uci.edu/category/uncategorized	complete
vision.ics.uci.edu/papers/ArbelaezMFM_CVPR_2009	complete
mailman.ics.uci.edu/mailman/subscribe/informatics-phd	complete
archive.ics.uci.edu/ml/support/Iris	complete
sli.ics.uci.edu/Classes/2011S-271	complete
www.ics.uci.edu/~dechter/publications/r47.html	complete
archive.ics.uci.edu/ml/datasets/Dresses_Attribute_Sales	incomplete
www.ics.uci.edu/~cs224	complete
www.ics.uci.edu/about/annualreport/2005-06/sao.php	complete
www.ics.uci.edu/~cs223	complete
mailman.ics.uci.edu/mailman/roster/cert-cab	complete
www.ics.uci.edu/grad/profiles/index.php	complete
archive.ics.uci.edu/ml/machine-learning-databases/monks-problems	incomplete
www.ics.uci.edu/~kobsa/courses/INF235/15S/syllabus.htm	complete
archive.ics.uci.edu/ml/datasets/Website+Phishing	incomplete
www.ics.uci.edu/community/friends/proj125/proj125_testimonials.php	complete
vision.ics.uci.edu/papers/WeberWP_ECCV_2000	complete
www.ics.uci.edu/~dsm/dyn/release/api/annotated.html	complete
swiki.ics.uci.edu/lib/exe/indexer.php	complete
vision.ics.uci.edu/papers/DiazLSF_WACV_2016	complete
ugradforms.ics.uci.edu/index.php	complete
mailman.ics.uci.edu/mailman/listinfo/isg-friends	complete
archive.ics.uci.edu/ml/datasets/Statlog+(Landsat+Satellite)	incomplete
www.ics.uci.edu/~dsm/dyn/release/api/structdynamo__memory.html	complete
www.ics.uci.edu/~pfbaldi	complete
mailman.ics.uci.edu/mailman/roster/grad.softeng	complete
mailman.ics.uci.edu/mailman/subscribe/theory-seminar	complete
archive.ics.uci.edu/ml/datasets/University	incomplete
mailman.ics.uci.edu/mailman/roster/omg	complete
jgarcia.ics.uci.edu/index.php	complete
www.ics.uci.edu/~mrrahimi	complete
sli.ics.uci.edu/PmWiki/AuthUser	complete
sli.ics.uci.edu/PmWiki/PageDirectives	complete
vision.ics.uci.edu/papers/BartPPW_CVPR_2008	complete
sprout.ics.uci.edu/past_projects/cliques/category.html	complete
mailman.ics.uci.edu/mailman/roster/hana-csw-admins	complete
mailman.ics.uci.edu/mailman/admin/ivecg-community	complete
mailman.ics.uci.edu/mailman/listinfo/ics6n-questions	complete
sli.ics.uci.edu/Classes-2008/Main	complete
archive.ics.uci.edu/ml/datasets/IPUMS+Census+Database	incomplete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/vision.htm	incomplete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/flawed-error-msg.htm	complete
www.ics.uci.edu/~lab/labs_specs/software.php	complete
archive.ics.uci.edu/ml/datasets/Statlog+%28Image+Segmentation%29	incomplete
mailman.ics.uci.edu/mailman/admin/csstaff	complete
sprout.ics.uci.edu/past_projects/cliques/objectives.html	complete
mailman.ics.uci.edu/mailman/roster/phd.informatics	complete
seal.ics.uci.edu/projects/patdroid/Overview	complete
www.ics.uci.edu/ugrad/ICS/ics/ugrad/honors/index	complete
www.ics.uci.edu/faculty/centers/index.php	complete
www.ics.uci.edu/grad/policies/GradPolicies_Defense.php	complete
archive.ics.uci.edu/ml/datasets/Adult	complete
sli.ics.uci.edu/Classes/2014S-274b-ProjectIdeas	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Ihler-Private%2FToDo	incomplete
www.ics.uci.edu/%7elab/lab_schedule/summer.php	complete
mailman.ics.uci.edu/mailman/subscribe/cypress	complete
archive.ics.uci.edu/ml/support/Musk+(Version+2)	incomplete
www.ics.uci.edu/~dechter/publications/r46.html	complete
mailman.ics.uci.edu/mailman/admin/psearch	complete
archive.ics.uci.edu/ml/datasets/default+of+credit+card+clients	incomplete
www.ics.uci.edu/about/annualreport/2006-07/sao.php	complete
www.ics.uci.edu/ugrad/policies/Grade_Options.php	complete
archive.ics.uci.edu/ml/datasets/Reuters-21578+Text+Categorization+Collection	incomplete
archive.ics.uci.edu/ml/datasets/EEG+Database	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/msnbc-mld	incomplete
mailman.ics.uci.edu/mailman/listinfo/satware	complete
sli.ics.uci.edu/Projects	incomplete
se.ics.uci.edu	complete
www.ics.uci.edu/~sajjadt	complete
www.ics.uci.edu/~dechter/publications/r190.html	incomplete
archive.ics.uci.edu/ml/datasets/PubChem+Bioassay+Data	incomplete
archive.ics.uci.edu/ml/datasets/KDC-4007+dataset+Collection	incomplete
archive.ics.uci.edu/ml/datasets/UNIX+User+Data	incomplete
www.ics.uci.edu/ugrad/degrees/Second_BA.php	complete
asterix.ics.uci.edu/publications.html	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes-2008F%2FMain	complete
www.ics.uci.edu/~sharad/pubs.html	complete
archive.ics.uci.edu/ml/datasets/Mesothelioma%E2%80%99s+disease+data+set+	incomplete
mailman.ics.uci.edu/mailman/admin/cs132ta	complete
mailman.ics.uci.edu/mailman/options/se-committee	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/192_files/sheet001.html	complete
www.ics.uci.edu/grad/policies	complete
mailman.ics.uci.edu/mailman/private/phd.informatics	complete
www.ics.uci.edu/~seal/projects/fusion/hin.html	complete
elnino.ics.uci.edu	complete
isg.ics.uci.edu/index.html	complete
www.ics.uci.edu/~dechter/courses/ics-271/fall-08	complete
archive.ics.uci.edu/ml/machine-learning-databases/00283	incomplete
archive.ics.uci.edu/ml/datasets/LSVT+Voice+Rehabilitation	incomplete
mailman.ics.uci.edu/mailman/admin/cs232ta	complete
mailman.ics.uci.edu/mailman/listinfo/luci-lab	complete
www.ics.uci.edu/employment/employ_lecturer.php	complete
www.ics.uci.edu/~dechter/publications/r214.html	complete
www.ics.uci.edu/~zhenpinw	complete
www.ics.uci.edu/~kobsa/courses/INF131/12W/syllabus.htm	incomplete
www.ics.uci.edu/~dechter/publications/r121.html	incomplete
vision.ics.uci.edu/papers/Keranen_GenomeBio_2006	complete
www.informatics.ics.uci.edu	complete
www.ics.uci.edu/~lopes	complete
vision.ics.uci.edu/people/30.html	complete
mailman.ics.uci.edu/mailman/admin/ppopp13	complete
dynamo.ics.uci.edu/changelog.txt	complete
www.ics.uci.edu/~dvk/pub/EncGIS08_dvk.html	complete
www.ics.uci.edu/~ngallo1	incomplete
mailman.ics.uci.edu/mailman/listinfo/cs232ta	complete
vision.ics.uci.edu/papers/YarkonyFI_CVPR_2010	complete
www.ics.uci.edu/%7Eradu/forge	complete
www.ics.uci.edu/computing/account/renewal.php	complete
sli.ics.uci.edu/Classes-CS178-Notes	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/kddcup99-mld	incomplete
archive.ics.uci.edu/ml/datasets/Discrete+Tone+Image+Dataset	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/water-treatment	incomplete
mailman.ics.uci.edu/mailman/listinfo/test1	complete
vision.ics.uci.edu/papers/FowlkesSBM_CAMDA_2001	complete
www.ics.uci.edu/~dechter/publications/r28.html	incomplete
archive.ics.uci.edu/ml/datasets/Madelon	incomplete
mailman.ics.uci.edu/mailman/roster/femalegrads	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=AIML%2FPreNIPS2010	incomplete
archive.ics.uci.edu/ml/datasets/Condition+Based+Maintenance+of+Naval+Propulsion+Plants	incomplete
archive.ics.uci.edu/ml/datasets/Statlog+%28German+Credit+Data%29	incomplete
www.ics.uci.edu/~bxing	complete
www.ics.uci.edu/~zhengliz	incomplete
seal.ics.uci.edu/projects/trimdroid/index.html	complete
mailman.ics.uci.edu/mailman/listinfo/aperture	complete
mailman.ics.uci.edu/mailman/options/cert-faculty	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Nguyen_Dang-February2017.php	complete
mailman.ics.uci.edu/mailman/options/hana-csw	complete
www.ics.uci.edu/~huw5	incomplete
vision.ics.uci.edu/papers/ArbelaezMFM_PAMI_2011	complete
sli.ics.uci.edu/PmWiki/PageLists	complete
sli.ics.uci.edu/Projects/Event	incomplete
www.ics.uci.edu/~dechter/publications/r103.html	incomplete
futurehealth.ics.uci.edu/health	complete
vision.ics.uci.edu/papers/VaisenbergMR_MMCN_2009	incomplete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/form-fills.htm	complete
archive.ics.uci.edu/ml/machine-learning-databases/00324	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00327	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00326	incomplete
www.ics.uci.edu/computing/email/google_faq.php	complete
mailman.ics.uci.edu/mailman/admin/satware	complete
archive.ics.uci.edu/ml/datasets/chipseq	incomplete
sli.ics.uci.edu/Classes-2008F/MarkovianStocks	incomplete
sli.ics.uci.edu/PmWiki/FmtPageName	incomplete
www.ics.uci.edu/%7elab/lab_schedule/schedules/364a_files/sheet002.html	complete
emj.ics.uci.edu/papers/computational-biology-papers	complete
www.ics.uci.edu/community/alumni/mentor/mentee_login.php	complete
www.ics.uci.edu/~dechter/publications/r163.html	complete
sli.ics.uci.edu/Classes-CS178-Notes/DecisionTrees	incomplete
www.ics.uci.edu/~seal/projects.html	complete
radicle.ics.uci.edu/pub.html	complete
sli.ics.uci.edu/PmWiki/Variables	incomplete
sli.ics.uci.edu/Site/PageNotFound	incomplete
www.ics.uci.edu/about/search/search_dept_cs.php	complete
www.ics.uci.edu/~dechter/publications/r113.html	incomplete
sourcerer.ics.uci.edu	incomplete
www.ics.uci.edu/computing/web/faqs.php	complete
www.ics.uci.edu/~dechter/publications/r136.html	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00438	incomplete
mailman.ics.uci.edu/mailman/private/autism	complete
archive.ics.uci.edu/ml/machine-learning-databases/hill-valley	incomplete
www.ics.uci.edu/ugrad/courses	complete
archive.ics.uci.edu/ml/machine-learning-databases/00434	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00437	incomplete
mailman.ics.uci.edu/mailman/admin/h22-questions	incomplete
www.ics.uci.edu/%7Erjammala	incomplete
sli.ics.uci.edu/Classes-2008F/Testing	incomplete
seal.ics.uci.edu/projects/savasana/index.html	complete
www.ics.uci.edu/~dvk/pub/GIS06_dvk_model.html	complete
vision.ics.uci.edu/people/19.html	incomplete
sli.ics.uci.edu/extras/components/bootstrap/fonts/glyphicons-halflings-regular.svg	incomplete
sli.ics.uci.edu/PmWiki/Glossary	incomplete
www.ics.uci.edu/about/bren/gallery	complete
www.ics.uci.edu/ugrad/degrees/www.admissions.uci.edu	incomplete
www.ics.uci.edu/ugrad/policies/Change_of_Major.php	complete
www.ics.uci.edu/~tujohnso	complete
ngs.ics.uci.edu/research/research-papers	incomplete
archive.ics.uci.edu/ml/datasets/CSM+%28Conventional+and+Social+Media+Movies%29+Dataset+2014+and+2015	incomplete
mailman.ics.uci.edu/mailman/listinfo/statsgradpolicycommittee	complete
www.ics.uci.edu/%7elab/students/printing.php	incomplete
www.ics.uci.edu/~dechter/courses/ics-6a/winter-2002	incomplete
www.ics.uci.edu/~dechter/courses/ics-295/spring-2008	complete
archive.ics.uci.edu/ml/datasets/Wireless+Indoor+Localization	incomplete
hombao.ics.uci.edu	complete
www.ics.uci.edu/~dechter/publications/r167.html	incomplete
www.ics.uci.edu/~dechter/courses/ics-280/spring-99	incomplete
vision.ics.uci.edu/people/20.html	incomplete
archive.ics.uci.edu/ml/datasets/EBL+Domain+Theories	complete
ngs.ics.uci.edu/research/patents	complete
www.ics.uci.edu/~icetindi	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes-2008F%2FRelatedTechniques	incomplete
www.ics.uci.edu/~dechter/publications/r194a.html	incomplete
www.ics.uci.edu/~tdebeauv	incomplete
archive.ics.uci.edu/ml/datasets/NIPS+Conference+Papers+1987-2015	incomplete
www.ics.uci.edu/~ashish	complete
luci.ics.uci.edu/people.html	complete
mailman.ics.uci.edu/mailman/options/31-tutors	complete
sli.ics.uci.edu/Category/WikiFarms	incomplete
archive.ics.uci.edu/ml/datasets/TTC-3600%3A+Benchmark+dataset+for+Turkish+text+categorization	incomplete
ngs.ics.uci.edu/research	complete
www.ics.uci.edu/grad/index	complete
seal.ics.uci.edu/projects/covert/index.html	complete
sli.ics.uci.edu/Cookbook/Cookbook	complete
mailman.ics.uci.edu/mailman/admin/hana	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/1stlevelheaders/special-applications-hci.htm	incomplete
archive.ics.uci.edu/datasets/KDD+Cup+1999+Data	incomplete
www.ics.uci.edu/ugrad/policies/Withdrawal_Readmission.php	complete
www.ics.uci.edu/computing/linux/tools.php	complete
www.ics.uci.edu/%7elab/policies/labguidelines.php	complete
www.ics.uci.edu/~dechter/publications/r101.html	incomplete
sprout.ics.uci.edu/past_projects/pprc/index.html	incomplete
www.ics.uci.edu/~ramang	complete
ngs.ics.uci.edu/researcher	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/mental-model.htm	incomplete
vision.ics.uci.edu/papers/WeberWP_CVPR_2000	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed	complete
malek.ics.uci.edu/teaching.html	complete
www.ics.uci.edu/%7Emagda	complete
www.ics.uci.edu/ugrad/degrees/degree_cgs.php	complete
wics.ics.uci.edu/apply-to-wics-committee	complete
mailman.ics.uci.edu/mailman/options/cmpro	complete
archive.ics.uci.edu/ml/machine-learning-databases/tic-mld	incomplete
www.ics.uci.edu/~jesmaeln	complete
mailman.ics.uci.edu/mailman/roster/cs232ta	complete
mailman.ics.uci.edu/mailman/subscribe/cs-all	complete
sli.ics.uci.edu/Classes/2008S-Comments	incomplete
www.ics.uci.edu/~mjcarey/MJCarey_Contact.html	complete
www.ics.uci.edu/%7Ewmt/socialCodeGroup/support.html	incomplete
mcs.ics.uci.edu/current-students/mcs-grade-policy	complete
archive.ics.uci.edu/ml/machine-learning-databases/letter-recognition	incomplete
archive.ics.uci.edu/ml/datasets/MAGIC+Gamma+Telescope	complete
sli.ics.uci.edu/Classes/2009S-Comments	incomplete
mailman.ics.uci.edu/mailman/roster/csstaff	complete
archive.ics.uci.edu/ml/datasets/Hayes-Roth	incomplete
vision.ics.uci.edu/papers/MartinFM_NIPS_2002	complete
sli.ics.uci.edu/Classes-CS18-Notes/Matlab-Classes	complete
archive.ics.uci.edu/ml/machine-learning-databases/character-trajectories	incomplete
vid.ics.uci.edu/lab-members/faculty/judith_full	complete
ngs.ics.uci.edu/research/research-papers/multimedia-information-management	complete
mailman.ics.uci.edu/mailman/admin/ictd	complete
sli.ics.uci.edu/Profiles/Dorendor	incomplete
www.ics.uci.edu/~dechter/publications/r142.html	incomplete
archive.ics.uci.edu/ml/datasets/Leaf	incomplete
asterix.ics.uci.edu/pub/$	complete
vision.ics.uci.edu/papers/Supancic_THESIS_2017	complete
vision.ics.uci.edu/papers/RamananFZ_PAMI_2007	complete
archive.ics.uci.edu/ml/datasets/Gesture+Phase+Segmentation	incomplete
www.ics.uci.edu/~avinask1	complete
archive.ics.uci.edu/ml/datasets/Credit+Approval	complete
mailman.ics.uci.edu/mailman/options/ivecg-community	complete
sli.ics.uci.edu/PmWiki/PmWikiPhilosophy	incomplete
www.ics.uci.edu/~dechter/publications/r77.html	incomplete
swiki.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/options/cert-all	complete
archive.ics.uci.edu/ml/support/Soybean+(Large)	incomplete
emj.ics.uci.edu/reviews-and-tutorials	complete
www.ics.uci.edu/~ihler/pubs.html	complete
dynamo.ics.uci.edu/api/functions_vars.html	complete
sli.ics.uci.edu/PmWiki/PageTextVariables	incomplete
www.ics.uci.edu/~dechter/publications/r148.html	incomplete
mailman.ics.uci.edu/mailman/private/aperture	complete
archive.ics.uci.edu/ml/machine-learning-databases/00232	incomplete
www.ics.uci.edu/%7elab/lab_schedule/schedules/364a_files/sheet001.html	complete
wics.ics.uci.edu/aspireit	complete
xtune.ics.uci.edu/news.htm	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/189_files/sheet003.html	complete
vision.ics.uci.edu/people/35.html	complete
mailman.ics.uci.edu/mailman/options/cwp-study	complete
ngs.ics.uci.edu/research/presentations	complete
www.ics.uci.edu/~lab/students/faq.php	complete
www.ics.uci.edu/~dechter/courses/ics-171/spring-99	incomplete
sli.ics.uci.edu/Profiles/Shekhars	incomplete
mhcid.ics.uci.edu/wp-includes/wlwmanifest.xml	complete
archive.ics.uci.edu/ml/datasets/Fertility	incomplete
sli.ics.uci.edu/PmWiki/RefCount	complete
www.ics.uci.edu/statistics/news	complete
mailman.ics.uci.edu/mailman/admin/grad_social_club	complete
www.ics.uci.edu/~dechter/publications/r62a.html	incomplete
archive.ics.uci.edu/ml/datasets/Computer+Hardware	incomplete
mailman.ics.uci.edu/mailman/roster/mcsgrads	complete
www.ics.uci.edu/~dvk/pub/IQIS05_dvk.html	complete
www.ics.uci.edu/~dechter/publications/r153a.html	complete
mailman.ics.uci.edu/mailman/private/emme	incomplete
sli.ics.uci.edu/PmWiki	incomplete
www.ics.uci.edu/~alexv/IWIA/2005	incomplete
www.ics.uci.edu/computing/email/thunderbird_Gmail.php	complete
sli.ics.uci.edu/Classes-CS178-Notes/LogisticReg	complete
mailman.ics.uci.edu/mailman/options/statsphd	complete
www.ics.uci.edu/~magda	complete
www.ics.uci.edu/~dechter/publications/r68.html	complete
archive.ics.uci.edu/ml/support/Trains	incomplete
archive.ics.uci.edu/ml/datasets/Gas+sensor+array+under+flow+modulation	incomplete
archive.ics.uci.edu/ml/datasets/Libras+Movement	incomplete
www.ics.uci.edu/~seal/index.html	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes%2FCS178-Regression	complete
www.ics.uci.edu/~cs237	complete
sli.ics.uci.edu/Classes/2008F-Comments	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/gdl-eye-physiology.htm	complete
vision.ics.uci.edu/papers/FowlkesMM_JOV_2007	complete
archive.ics.uci.edu/ml/datasets/Activity+Recognition+system+based+on+Multisensor+data+fusion+%28AReM%29	incomplete
